idx,acc,params
204, 32.440000018310556, 0.593236
205, 32.83333335164389, 0.350196
206, 32.8466666788737, 0.322196
207, 33.99333333740235, 0.593236
208, 58.240000044759114, 0.10715599999999999
209, 33.3333333984375, 0.378196
210, 53.85333335571289, 0.322196
211, 30.42666665039063, 0.621236
212, 30.09333334147135, 0.8362760000000001
213, 32.72000003865561, 0.350196
214, 30.573333382161465, 0.593236
215, 53.64666667887369, 0.079156
216, 46.373333347574864, 0.10715599999999999
217, 33.80666675211587, 0.565236
218, 33.746666684977214, 0.350196
219, 30.72000003255208, 0.350196
220, 42.47333337402344, 0.565236
221, 34.76000002848308, 0.322196
222, 38.30666669514974, 0.350196
223, 60.820000024414064, 0.079156
224, 30.760000069173174, 0.8362760000000001
225, 99.00000000114441, 0.322196
226, 41.013333343505856, 0.10715599999999999
227, 31.033333369954434, 0.8082759999999999
228, 31.56000001627605, 0.378196
229, 40.65333336385091, 0.10715599999999999
230, 35.46666672770182, 0.434196
231, 44.52666670532227, 0.350196
232, 61.666666681925456, 0.079156
233, 99.00000000038148, 0.079156
234, 35.44000002848307, 0.378196
235, 30.633333447265613, 0.8362760000000001
236, 38.12666670328776, 0.378196
237, 31.160000073242188, 0.593236
238, 31.526666748046864, 0.593236
239, 89.21333333231608, 0.079156
240, 49.44666668497721, 0.079156
241, 32.7000000406901, 0.621236
242, 30.746666678873694, 0.621236
243, 41.80666670328776, 0.10715599999999999
244, 29.07333332519532, 0.621236
245, 44.51333334554037, 0.350196
246, 32.54666672770183, 0.378196
247, 50.4866666809082, 0.10715599999999999
248, 30.306666752115873, 0.378196
249, 31.166666695149743, 0.378196
250, 30.026666666666657, 0.565236
251, 42.6933333577474, 0.322196
252, 30.913333321126302, 0.593236
253, 35.31333331298828, 0.163156
254, 35.4066666748047, 0.135156
255, 37.433333353678385, 0.350196
256, 31.173333321126293, 0.378196
257, 38.433333315022786, 0.565236
258, 30.039999995930984, 0.565236
259, 36.553333410644534, 0.350196
260, 45.11333336791992, 0.10715599999999999
261, 30.30666671752931, 0.8362760000000001
262, 44.50000002644856, 0.322196
263, 32.70666671549479, 0.593236
264, 32.77333335774739, 0.621236
265, 28.12666676025391, 0.8362760000000001
266, 41.90666672973632, 0.350196
267, 32.18666668701172, 0.378196
268, 30.926666739908853, 0.8362760000000001
269, 32.65333334147135, 0.378196
270, 38.486666717529296, 0.350196
271, 45.72000002644857, 0.322196
272, 34.5066667154948, 0.322196
273, 32.613333365885424, 0.8082759999999999
274, 30.00000003458659, 0.8642759999999999
275, 41.62666670939128, 0.565236
276, 45.886666717529295, 0.350196
277, 30.67333335774738, 0.8362760000000001
278, 42.28666669108073, 0.322196
279, 34.53999996744791, 0.593236
280, 50.0333333577474, 0.10715599999999999
281, 31.446666711425777, 0.621236
282, 33.626666672770185, 0.565236
283, 31.613333317057297, 0.378196
284, 37.86000002441406, 0.10715599999999999
285, 30.813333329264324, 0.378196
286, 42.293333380126946, 0.565236
287, 33.01333332316081, 0.621236
288, 32.17333336791992, 0.565236
289, 36.00666670532226, 0.593236
290, 36.840000054931636, 0.350196
291, 33.2866666422526, 0.350196
292, 33.28666669514975, 0.378196
293, 29.773333406575517, 0.8642759999999999
294, 32.3600000773112, 0.322196
295, 29.31333337605794, 0.8082759999999999
296, 36.213333382161466, 0.12582266666666667
297, 89.67333334147136, 0.079156
298, 37.96000001017253, 0.135156
299, 34.42000001424154, 0.7272626666666667
300, 34.42666667683919, 0.135156
301, 30.2466667521159, 0.8362760000000001
302, 50.893333369954426, 0.10715599999999999
303, 35.09333334960937, 0.163156
304, 39.846666682942704, 0.322196
305, 50.46666668294271, 0.079156
306, 55.16000002848307, 0.322196
307, 31.84000004882813, 0.8082759999999999
308, 32.559999983723955, 0.350196
309, 37.26666666463216, 0.135156
310, 32.82666665039062, 0.406196
311, 37.12666667683919, 0.350196
312, 37.32000002848307, 0.350196
313, 53.34666669311523, 0.079156
314, 32.49333330485027, 0.593236
315, 41.686666660563155, 0.350196
316, 31.773333317057293, 0.406196
317, 41.693333331298824, 0.350196
318, 31.480000004069012, 0.593236
319, 45.766666689046225, 0.10715599999999999
320, 35.159999997965485, 0.621236
321, 35.78666665445964, 0.135156
322, 29.520000085449226, 0.593236
323, 37.57333334554036, 0.135156
324, 46.64000003865559, 0.135156
325, 33.153333325195305, 0.565236
326, 29.933333447265625, 0.406196
327, 34.89333334960938, 0.15382266666666666
328, 32.36000003051758, 0.350196
329, 36.42666668701171, 0.406196
330, 46.90000002644857, 0.350196
331, 44.853333374023435, 0.10715599999999999
332, 49.83333337402343, 0.322196
333, 37.066666684977214, 0.350196
334, 53.3533333577474, 0.10715599999999999
335, 32.99333331705729, 0.378196
336, 34.540000036621095, 0.593236
337, 38.540000020345055, 0.350196
338, 33.63333338216147, 0.135156
339, 35.29999998779296, 0.593236
340, 35.54666670735678, 0.350196
341, 48.50000002441406, 0.10715599999999999
342, 36.22666665242513, 0.10715599999999999
343, 45.98000001831054, 0.10715599999999999
344, 36.1666666809082, 0.8082759999999999
345, 65.72666669006347, 0.079156
346, 38.12666666870117, 0.350196
347, 37.490000018310546, 0.378196
348, 39.58000001831054, 0.350196
349, 42.37000003662109, 0.322196
350, 30.790000079345702, 0.593236
351, 30.390000012207025, 0.406196
352, 29.310000030517585, 0.593236
353, 45.2100000579834, 0.107156
354, 36.060000009155274, 0.107156
355, 30.140000048828114, 0.350196
356, 31.6600000366211, 0.593236
357, 43.81333334757486, 0.350196
358, 32.17999998168946, 0.593236
359, 36.99000003356933, 0.135156
360, 30.646666674804692, 0.621236
361, 30.420000036621104, 0.864276
362, 31.540000079345702, 0.621236
363, 43.64666667480469, 0.322196
364, 49.46000002441406, 0.107156
365, 67.58666667989095, 0.079156
366, 33.22999997558594, 0.378196
367, 34.02000005493164, 0.593236
368, 35.89999996948242, 0.163156
369, 35.41000003967285, 0.565236
370, 31.330000122070317, 0.378196
371, 34.730000018310534, 0.322196
372, 30.940000061035164, 0.378196
373, 31.66000003051758, 0.378196
374, 29.78000007934571, 0.864276
375, 35.56000008544922, 0.107156
376, 38.81000002746582, 0.593236
377, 32.99999998474121, 0.808276
378, 29.300000109863277, 1.079316
379, 40.69000003662109, 0.135156
380, 32.73333337402343, 0.350196
381, 31.36000009765624, 0.621236
382, 30.399999993896486, 0.593236
383, 39.210000021362305, 0.565236
384, 32.530000006103506, 0.593236
385, 29.989999963378907, 0.593236
386, 40.81000003356934, 0.350196
387, 45.45333338216145, 0.079156
388, 31.95999999389649, 0.378196
389, 32.360000079345696, 0.406196
390, 53.306666707356776, 0.079156
391, 31.926666719563798, 1.051316
392, 32.14000004069011, 0.378196
393, 33.95333337809245, 0.350196
394, 34.19999997355143, 0.565236
395, 35.706666674804694, 0.378196
396, 51.126666689046225, 0.10715599999999999
397, 31.040000028483078, 0.378196
398, 31.093333329264325, 0.406196
399, 33.000000077311185, 0.378196
400, 32.41333338623046, 0.565236
401, 41.380000054931635, 0.350196
402, 32.20000000406901, 0.406196
403, 32.006666687011716, 0.350196
404, 32.633333337402334, 0.593236
405, 35.480000022379556, 0.163156
406, 33.6733333557129, 0.350196
407, 53.1666666809082, 0.079156
408, 37.58000003865559, 0.10715599999999999
409, 34.72666673990885, 0.378196
410, 30.833333386230464, 0.378196
411, 30.65333338216145, 0.8642759999999999
412, 31.413333349609374, 0.8362760000000001
413, 31.113333337402352, 0.621236
414, 44.19333337809244, 0.135156
415, 38.113333343505865, 0.350196
416, 32.96666669921875, 0.378196
417, 53.66666666056315, 0.350196
418, 30.6733333170573, 0.406196
419, 41.41333336588542, 0.322196
420, 43.99333336791992, 0.135156
421, 34.306666717529296, 0.322196
422, 31.120000028483062, 0.406196
423, 48.04666667480469, 0.135156
424, 37.77999998168945, 0.350196
425, 30.466666670735677, 0.8082759999999999
426, 99.00000000076294, 0.10715599999999999
427, 38.98000002848308, 0.350196
428, 30.58000000813803, 0.378196
429, 35.253333321126306, 0.378196
430, 31.16000004069012, 0.593236
431, 32.373333365885415, 0.322196
432, 88.5066666732788, 0.079156
433, 38.1000000406901, 0.322196
434, 43.993333351643884, 0.565236
435, 29.58666667480469, 0.621236
436, 35.31999998982748, 0.322196
437, 53.173333371988925, 0.565236
438, 34.50666665649413, 0.322196
439, 29.34000008138021, 0.649236
440, 29.593333300781254, 1.107316
441, 99.00000000050862, 0.322196
442, 53.25333334554036, 0.378196
443, 32.96000009765625, 0.8082759999999999
444, 32.03333335978189, 0.593236
445, 35.45999997965495, 0.406196
446, 29.946666725667328, 0.406196
447, 37.71333338419597, 0.322196
448, 32.25333333333333, 0.565236
449, 47.20666670735677, 0.10715599999999999
450, 32.57333337809246, 0.649236
451, 34.61333333536784, 0.350196
452, 43.57333336588542, 0.350196
453, 32.40666671142577, 0.378196
454, 31.753333422851554, 0.8362760000000001
455, 30.826666646321613, 0.621236
456, 33.68666671549478, 0.593236
457, 41.21333334960937, 0.350196
458, 30.900000046793608, 0.621236
459, 32.94666673787435, 0.350196
460, 31.973333414713537, 0.350196
461, 32.85333333333334, 0.378196
462, 37.00000000610351, 0.135156
463, 34.300000048828124, 0.565236
464, 42.16666670328777, 0.350196
465, 60.29333337809245, 0.079156
466, 30.20000002034506, 0.621236
467, 55.846666691080735, 0.322196
468, 46.80000002644857, 0.350196
469, 32.800000022379564, 0.378196
470, 32.66666667480469, 0.378196
471, 32.560000024414066, 0.8362760000000001
472, 32.5133333577474, 0.350196
473, 35.5733333211263, 0.135156
474, 43.34000004679362, 0.10715599999999999
475, 44.54666670328776, 0.322196
476, 34.20000002644856, 0.593236
477, 42.620000038655604, 0.621236
478, 32.180000077311206, 0.8082759999999999
479, 33.013333398437496, 0.163156
480, 31.206666707356774, 0.593236
481, 46.026666689046216, 0.135156
482, 41.68000001220704, 0.350196
483, 35.7533333618164, 0.350196
484, 33.45333331298828, 0.350196
485, 32.406666743977866, 0.163156
486, 32.67333337605794, 0.8082759999999999
487, 29.866666695149732, 0.621236
488, 32.786666703287764, 0.593236
489, 36.70000000406901, 0.350196
490, 30.573333331298826, 0.8642759999999999
491, 29.48666676025391, 0.621236
492, 33.03999998779297, 0.565236
493, 35.1800000406901, 0.135156
494, 49.30666670939127, 0.10715599999999999
495, 32.42000002034506, 0.593236
496, 33.45333338216146, 0.593236
497, 29.91333343505859, 0.593236
498, 88.48666667633057, 0.079156
499, 34.76666667683919, 0.593236
500, 33.32666666666667, 0.593236
501, 49.566666678873695, 0.10715599999999999
502, 48.00666670532227, 0.10715599999999999
503, 33.193333349609375, 0.593236
504, 34.9266666788737, 0.350196
505, 35.36000002644856, 0.163156
506, 30.973333317057282, 0.406196
507, 33.23333335164388, 0.350196
508, 32.47999999186199, 0.322196
509, 32.74666672770182, 0.8082759999999999
510, 31.640000008138017, 0.378196
511, 36.17333337809245, 0.565236
512, 42.57999998575846, 0.163156
513, 35.11333335774741, 0.406196
514, 32.66000001424153, 0.378196
515, 32.42666671549479, 0.350196
516, 44.34666668701172, 0.565236
517, 32.76666668904623, 0.350196
518, 31.140000024414064, 0.378196
519, 35.56666671549479, 0.350196
520, 31.2200000366211, 0.406196
521, 68.29333334248861, 0.079156
522, 34.699999991861986, 0.565236
523, 37.480000016276044, 0.593236
524, 31.60666669108072, 0.378196
525, 32.480000028483076, 0.565236
526, 40.313333374023436, 0.565236
527, 31.27999997965496, 0.649236
528, 43.48000006510417, 0.350196
529, 35.84666673177084, 0.135156
530, 55.766666709391274, 0.322196
531, 31.153333406575527, 0.649236
532, 36.66666670328775, 0.135156
533, 37.540000014241535, 0.135156
534, 32.97333332519531, 0.350196
535, 31.240000079345705, 0.378196
536, 32.02000002441406, 0.350196
537, 39.24000001627604, 0.135156
538, 40.14000000610351, 0.565236
539, 30.40666673177084, 0.593236
540, 99.00000000114441, 0.079156
541, 29.213333390299468, 0.621236
542, 29.293333365885417, 0.8642759999999999
543, 28.913333353678397, 0.8362760000000001
544, 35.22666670939128, 0.191156
545, 99.00000000038148, 0.322196
546, 42.90666671346028, 0.565236
547, 32.10666674397787, 0.406196
548, 31.246666695149756, 0.378196
549, 34.80000004679361, 0.593236
550, 37.8200000386556, 0.10715599999999999
551, 30.913333406575518, 0.621236
552, 99.00000000012716, 0.350196
553, 43.906666727701825, 0.350196
554, 33.01333330485026, 0.350196
555, 35.580000020345054, 0.350196
556, 41.95333333943685, 0.10715599999999999
557, 42.88666671549479, 0.350196
558, 35.40000002848308, 0.191156
559, 40.55333334147136, 0.350196
560, 32.493333380126955, 0.322196
561, 41.39333333943685, 0.322196
562, 35.0000000366211, 0.163156
563, 32.14666665445964, 0.8082759999999999
564, 42.90666669921875, 0.350196
565, 34.57333332519532, 0.565236
566, 48.66000002034505, 0.135156
567, 61.9533333577474, 0.079156
568, 34.193333351643886, 0.378196
569, 56.12000003662109, 0.079156
570, 34.88666667480469, 0.350196
571, 29.04666674804686, 1.079316
572, 29.68666670328777, 0.378196
573, 32.90666670735678, 0.322196
574, 53.506666682942715, 0.10715599999999999
575, 31.660000052897132, 0.621236
576, 39.56666667480469, 0.191156
577, 30.31999999186199, 0.593236
578, 33.20666675211588, 0.593236
579, 34.83999998982746, 0.163156
580, 36.21333338216146, 0.10715599999999999
581, 31.173333430989587, 0.406196
582, 27.160000077311196, 1.051316
583, 55.86666668497721, 0.135156
584, 44.640000024414064, 0.350196
585, 31.400000056966135, 0.621236
586, 30.66666674397787, 0.621236
587, 29.78666668294271, 0.593236
588, 31.826666697184237, 0.621236
589, 34.59333331705729, 0.350196
590, 32.47333340657552, 0.350196
591, 30.979999965413413, 0.406196
592, 53.4866666809082, 0.593236
593, 31.24000000813801, 0.8082759999999999
594, 41.566666711425775, 0.322196
595, 36.82666669514975, 0.163156
596, 33.05333339029947, 0.350196
597, 32.51333334960938, 0.350196
598, 32.45333334757487, 0.621236
599, 42.26000003458659, 0.565236
600, 31.54000001220703, 0.8362760000000001
601, 57.85999999389649, 0.10715599999999999
602, 32.673333390299476, 0.8082759999999999
603, 43.74666667683919, 0.10715599999999999
604, 32.22666669108074, 0.593236
605, 45.09333336791993, 0.350196
606, 53.21333336588541, 0.565236
607, 30.920000032552082, 0.434196
608, 37.4133333577474, 0.565236
609, 30.046666654459628, 0.8362760000000001
610, 32.08000000610352, 0.565236
611, 31.879999999999995, 0.406196
612, 52.53333334554037, 0.378196
613, 32.61333334757488, 0.350196
614, 37.84000005289713, 0.378196
615, 31.92666667480468, 0.350196
616, 32.126666735839834, 0.593236
617, 32.266666703287754, 0.593236
618, 32.7466667602539, 0.593236
619, 34.913333382161454, 0.135156
620, 53.4866666768392, 0.079156
621, 33.09999997965495, 0.406196
622, 31.38666667887371, 0.378196
623, 31.980000030517587, 0.621236
624, 61.180000012207024, 0.322196
625, 34.6466666402181, 0.378196
626, 30.886666682942703, 0.621236
627, 37.81999999186198, 0.10715599999999999
628, 34.513333365885416, 0.322196
629, 30.560000065104163, 1.051316
630, 32.77333336791992, 0.565236
631, 37.026666682942704, 0.378196
632, 99.00000000038148, 0.079156
633, 42.866666707356764, 0.135156
634, 39.25333336385091, 0.350196
635, 53.14666666666667, 0.079156
636, 45.186666676839195, 0.322196
637, 35.26666668701172, 0.135156
638, 34.44666667073567, 0.378196
639, 41.993333363850915, 0.350196
640, 53.78666666056315, 0.079156
641, 32.08666666666666, 0.593236
642, 36.70000001424154, 0.163156
643, 33.98666666056316, 0.191156
644, 32.88000001220705, 0.565236
645, 30.480000028483076, 0.593236
646, 42.14666667073568, 0.322196
647, 30.640000097656255, 0.8362760000000001
648, 29.206666727701815, 1.079316
649, 32.86666669514973, 0.219156
650, 35.11333340861003, 0.565236
651, 43.3000000406901, 0.10715599999999999
652, 30.626666739908856, 0.621236
653, 34.506666691080724, 0.322196
654, 29.353333386230474, 0.593236
655, 27.580000012207037, 1.051316
656, 34.58666668294272, 0.350196
657, 41.7666666809082, 0.350196
658, 30.253333317057297, 0.378196
659, 41.400000026448566, 0.135156
660, 47.32666672363282, 0.10715599999999999
661, 36.88666668904622, 0.135156
662, 35.12666669718425, 0.593236
663, 29.64000000406901, 0.8362760000000001
664, 34.433333325195306, 0.322196
665, 33.25333334960938, 0.322196
666, 30.753333388264977, 0.649236
667, 32.49333335367838, 0.378196
668, 37.9666666809082, 0.350196
669, 99.00000000025432, 0.350196
670, 37.093333378092446, 0.350196
671, 42.540000008138016, 0.135156
672, 31.53333337809245, 0.621236
673, 40.826666687011716, 0.350196
674, 53.0733333577474, 0.135156
675, 62.9799999979655, 0.079156
676, 42.32666666056315, 0.378196
677, 52.94000001220703, 0.322196
678, 31.713333390299482, 0.378196
679, 32.56666671549479, 0.350196
680, 30.853333329264316, 0.434196
681, 29.42000003662109, 0.649236
682, 30.64666671549479, 1.051316
683, 62.400000020345054, 0.10715599999999999
684, 29.12000000813802, 0.593236
685, 34.52000003051758, 0.163156
686, 31.586666731770833, 0.593236
687, 45.52666669108072, 0.10715599999999999
688, 30.773333333333326, 1.051316
689, 29.640000008138017, 0.406196
690, 28.793333410644536, 0.8082759999999999
691, 35.03333332112631, 0.135156
692, 30.693333321126303, 0.565236
693, 59.33333335164388, 0.079156
694, 34.77333334147136, 0.322196
695, 30.733333365885414, 0.8362760000000001
696, 42.750000030517576, 0.322196
697, 35.450000061035155, 0.808276
698, 31.56999998779297, 0.593236
699, 27.760000073242196, 0.621236
700, 33.466666666666654, 0.322196
701, 37.54000002441406, 0.593236
702, 29.990000030517592, 0.649236
703, 31.860000048828127, 0.565236
704, 37.129999999999995, 0.107156
705, 42.67333330891927, 0.322196
706, 38.03999999694824, 0.107156
707, 29.970000024414063, 0.836276
708, 30.990000033569345, 0.836276
709, 35.95000000610352, 0.378196
710, 42.71000006713867, 0.350196
711, 36.0666666829427, 0.10715599999999999
712, 36.86000001220703, 0.135156
713, 39.10000000915527, 0.350196
714, 30.729999945068357, 0.350196
715, 35.68000002746581, 0.135156
716, 53.86000003051758, 0.079156
717, 33.58000002441406, 0.378196
718, 35.660000048828124, 0.135156
719, 49.900000042724606, 0.107156
720, 32.340000061035155, 0.836276
721, 30.570000067138665, 0.593236
722, 27.74000001220702, 0.836276
723, 65.55333334452311, 0.079156
724, 32.94666675211589, 0.163156
725, 31.37000003356934, 0.593236
726, 32.550000054931644, 0.406196
727, 34.82000005187989, 0.135156
728, 38.49999999084473, 0.350196
729, 33.01999996948243, 0.378196
730, 34.520000018310554, 0.322196
731, 32.60000002237955, 0.378196
732, 29.280000073242178, 0.864276
733, 30.570000012207032, 0.378196
734, 39.680000030517576, 0.107156
735, 33.35333338216145, 0.163156
736, 35.41000003356933, 0.135156
737, 38.07999999389648, 0.17715599999999998
738, 38.88000001831055, 0.378196
739, 35.45, 0.107156
740, 34.59, 0.565236
741, 37.69000006713867, 0.322196
742, 31.430000048828134, 1.051316
743, 45.94999999694824, 0.107156
744, 34.06000000813803, 0.565236
745, 56.506666682942715, 0.079156
746, 36.36000000915527, 0.378196
747, 30.7700000366211, 0.864276
748, 41.420000002034506, 0.565236
749, 30.149999969482423, 0.892276
750, 31.130000079345706, 0.808276
751, 32.920000036621104, 0.378196
752, 31.55000003051758, 0.406196
753, 45.170000006103514, 0.107156
754, 34.25999999084473, 0.322196
755, 36.73999999084472, 0.565236
756, 34.969999975585935, 0.191156
757, 44.42000003051758, 0.135156
758, 41.69000006713867, 0.079156
759, 53.81000002746582, 0.135156
760, 31.380000024414073, 0.378196
761, 34.13000004882812, 0.350196
762, 42.7933333618164, 0.565236
763, 52.850000027465825, 0.107156
764, 53.12000002441406, 0.565236
765, 40.77333337605794, 0.322196
766, 32.75000001220704, 0.406196
767, 42.51000004272461, 0.322196
768, 32.680000054931625, 0.7272626666666667
769, 49.890000024414064, 0.565236
770, 31.546666739908858, 0.7552626666666665
771, 32.9900000366211, 0.350196
772, 55.650000036621094, 0.079156
773, 32.13000003967285, 0.808276
774, 34.0800000366211, 0.593236
775, 36.26666672973633, 0.3595293333333333
776, 57.24666666666667, 0.322196
777, 41.35000001831055, 0.322196
778, 31.439999981689454, 0.808276
779, 37.73000002746582, 0.135156
780, 45.486666678873696, 0.350196
781, 32.039999997965495, 0.350196
782, 31.40000001017252, 0.406196
783, 32.6400000406901, 0.378196
784, 43.18666669718424, 0.593236
785, 32.686666682942715, 0.350196
786, 37.420000022379554, 0.10715599999999999
787, 32.113333378092435, 0.378196
788, 43.693333396403, 0.565236
789, 41.566666697184246, 0.322196
790, 32.34666670328777, 0.593236
791, 32.33999999186197, 0.593236
792, 41.580000014241534, 0.322196
793, 30.453333390299477, 0.378196
794, 37.793333359781904, 0.135156
