idx,error,flops
178, 58.666666741265196, 13.74988
179, 61.822222273084854, 20.63116
180, 56.022222269694005, 29.47852
181, 65.26666668870715, 4.90252
182, 99.16666666793823, 1.9534
183, 73.85555558776855, 10.800760000000002
184, 70.0333333468967, 20.63116
185, 65.75555561319987, 20.63116
186, 72.17777783711752, 1.9534
187, 65.98888889227973, 3.91948
188, 66.14444446648491, 11.7838
189, 56.45555554199219, 19.64812
190, 64.54444453938802, 11.7838
191, 61.90000005425347, 19.64812
192, 60.944444417317705, 19.64812
193, 78.62222223409017, 11.7838
194, 60.20000009494358, 11.7838
195, 66.36666674465604, 10.800760000000002
196, 71.60000002543131, 11.7838
197, 62.30000003390842, 11.7838
198, 60.40000005086264, 12.76684
199, 78.88888892788357, 1.9534
200, 73.30000004747178, 2.9364399999999997
201, 71.58888893975151, 2.9364399999999997
202, 58.655555603027345, 29.47852
203, 54.655555579291445, 30.461560000000002
204, 58.88888896009657, 20.63116
205, 60.04444448174371, 11.7838
206, 60.28888899739584, 10.800760000000002
207, 61.166666700575085, 20.63116
208, 78.9666666853163, 2.9364399999999997
209, 61.811111097547744, 12.76684
210, 83.95555558776856, 10.800760000000002
211, 58.155555636935766, 21.6142
212, 55.22222229003906, 29.47852
213, 61.877777896457246, 11.7838
214, 57.05555565049912, 20.63116
215, 84.2444444656372, 1.9534
216, 80.28888890923395, 2.9364399999999997
217, 62.588888885498044, 19.64812
218, 61.76666671922472, 11.7838
219, 57.50000009494357, 11.7838
220, 67.98888894314237, 19.64812
221, 63.21111120605468, 10.800760000000002
222, 68.06666667175293, 11.7838
223, 86.64444445164999, 1.9534
224, 57.600000074598526, 29.47852
225, 99.16666666815016, 10.800760000000002
226, 70.1444444885254, 2.9364399999999997
227, 59.6222222120497, 28.49548
228, 58.52222235107422, 12.76684
229, 72.7111111585829, 2.9364399999999997
230, 66.13333337063258, 14.73292
231, 71.30000002034505, 11.7838
232, 86.11111112297905, 1.9534
233, 99.16666666751438, 1.9534
234, 63.66666666327583, 12.76684
235, 55.92222232055664, 29.47852
236, 67.73333339945475, 12.76684
237, 59.311111175537114, 20.63116
238, 60.17777779134115, 20.63116
239, 88.03333335622152, 1.9534
240, 79.2333333468967, 1.9534
241, 61.755555657280816, 21.6142
242, 58.5444444647895, 21.6142
243, 71.65555560980903, 2.9364399999999997
244, 55.03333335706923, 21.6142
245, 73.28888890923395, 11.7838
246, 60.54444450208876, 12.76684
247, 77.65555557250977, 2.9364399999999997
248, 57.37777782864041, 12.76684
249, 56.42222229682074, 12.76684
250, 56.24444447496202, 19.64812
251, 73.35555560302734, 10.800760000000002
252, 57.54444450887044, 20.63116
253, 65.94444457668729, 4.90252
254, 63.96666672092014, 3.91948
255, 66.90000008477105, 11.7838
256, 56.92222219848633, 12.76684
257, 69.63333340454102, 19.64812
258, 56.26666672431097, 19.64812
259, 65.36666666666667, 11.7838
260, 74.94444442409939, 2.9364399999999997
261, 57.32222228664822, 29.47852
262, 77.83333337232801, 10.800760000000002
263, 61.100000093248156, 20.63116
264, 60.57777777438693, 21.6142
265, 54.66666676839193, 29.47852
266, 82.88888893466526, 11.7838
267, 61.088888892279726, 12.76684
268, 60.600000016954205, 29.47852
269, 60.58888892957899, 12.76684
270, 69.88888891771104, 11.7838
271, 73.9111111585829, 10.800760000000002
272, 63.72222222561306, 10.800760000000002
273, 61.64444446818033, 28.49548
274, 56.27777785915799, 30.461560000000002
275, 72.05555558946398, 19.64812
276, 88.26666667132908, 11.7838
277, 57.988888899061415, 29.47852
278, 72.01111113145616, 10.800760000000002
279, 63.088888900756835, 20.63116
280, 78.68888891771104, 2.9364399999999997
281, 58.55555556233724, 21.6142
282, 61.28888890923394, 19.64812
283, 56.98888894314236, 12.76684
284, 67.5333334435357, 2.9364399999999997
285, 57.21111108059353, 12.76684
286, 69.01111116875542, 19.64812
287, 61.611111192491315, 21.6142
288, 58.91111109754774, 19.64812
289, 63.155555575900614, 20.63116
290, 65.91111121283637, 11.7838
291, 62.03333340115017, 11.7838
292, 61.52222231716579, 12.76684
293, 55.76666673109266, 30.461560000000002
294, 60.93333340454102, 10.800760000000002
295, 56.46666668023004, 28.49548
296, 66.75555563184949, 3.5918000000000005
297, 90.23333335367839, 1.9534
298, 67.96666671752931, 3.91948
299, 63.26666674296061, 25.546360000000004
300, 64.1666666615804, 3.91948
301, 56.46666672092014, 29.47852
302, 77.80000002712674, 2.9364399999999997
303, 63.055555613199864, 4.90252
304, 78.95555560133192, 10.800760000000002
305, 80.7333333392673, 1.9534
306, 84.74444446394179, 10.800760000000002
307, 61.67777776760525, 28.49548
308, 60.97777782185872, 11.7838
309, 67.55555563015409, 3.91948
310, 60.36666673448351, 13.74988
311, 65.67777784559462, 11.7838
312, 64.01111112467447, 11.7838
313, 84.58888891940647, 1.9534
314, 60.933333431667755, 20.63116
315, 79.27777781507704, 11.7838
316, 59.3333334113227, 13.74988
317, 67.6333333468967, 11.7838
318, 58.66666674126518, 20.63116
319, 73.7333333231608, 2.9364399999999997
320, 62.800000061035156, 21.6142
321, 67.44444446139866, 3.91948
322, 55.399999996609154, 20.63116
323, 67.20000006781683, 3.91948
324, 80.81111111619737, 3.91948
325, 63.055555636935765, 19.64812
326, 55.76666676839193, 13.74988
327, 64.55555563354491, 4.574839999999999
328, 58.65555562676324, 11.7838
329, 65.94444448682998, 13.74988
330, 77.9222222442627, 11.7838
331, 72.87777785068089, 2.9364399999999997
332, 78.98888889906142, 10.800760000000002
333, 65.74444442749024, 11.7838
334, 84.32222224934895, 2.9364399999999997
335, 61.588888953314886, 12.76684
336, 62.34444456651476, 20.63116
337, 65.02222228664823, 11.7838
338, 63.25555556911892, 3.91948
339, 61.82222228325738, 20.63116
340, 66.45555564541286, 11.7838
341, 80.4444444656372, 2.9364399999999997
342, 66.24444451226128, 2.9364399999999997
343, 79.25555559624566, 2.9364399999999997
344, 75.81111113993327, 28.49548
345, 86.02222223154703, 1.9534
346, 67.88888892788357, 11.7838
347, 67.5166666768392, 12.76684
348, 72.65000007120769, 11.7838
349, 69.2000001118978, 10.80076
350, 57.65000008138021, 20.63116
351, 56.51666668192546, 13.74988
352, 54.80000007629395, 20.63116
353, 73.61666672261556, 2.93644
354, 66.40000013224284, 2.93644
355, 57.53333340454101, 11.7838
356, 58.016666605631514, 20.63116
357, 70.68888891771104, 11.7838
358, 62.21666675313314, 20.63116
359, 66.4166666692098, 3.91948
360, 56.411111134847005, 21.6142
361, 58.21666668192546, 30.46156
362, 60.3333333791097, 21.6142
363, 69.38888890075684, 10.800760000000002
364, 78.90000002034506, 2.93644
365, 86.32222223069932, 1.9534
366, 61.23333337402344, 12.76684
367, 62.31666671244304, 20.63116
368, 64.48333337402343, 4.90252
369, 65.5166666361491, 19.64812
370, 58.53333332824707, 12.76684
371, 63.40000007375082, 10.80076
372, 57.31666667175293, 12.76684
373, 58.16666664123535, 12.76684
374, 54.21666668192545, 30.46156
375, 66.28333342488607, 2.93644
376, 80.98333335876464, 20.63116
377, 60.91666680908203, 28.49548
378, 56.11666677856445, 38.32588
379, 72.14999999491374, 3.91948
380, 61.10000011189779, 11.7838
381, 67.76666667175293, 21.6142
382, 58.566666753133134, 20.63116
383, 79.23333335367839, 19.64812
384, 61.70000001017253, 20.63116
385, 55.8833332824707, 20.63116
386, 74.16666672007243, 11.7838
387, 73.57777781846788, 1.9534
388, 58.86666668192545, 12.76684
389, 58.88333336893717, 13.74988
390, 84.26666669125026, 1.9534
391, 61.82222229003906, 37.34284
392, 59.22222226630317, 12.76684
393, 62.13333339436849, 11.7838
394, 63.93333335367839, 19.64812
395, 66.81111115349663, 12.76684
396, 81.2888889058431, 2.9364399999999997
397, 57.90000004408095, 12.76684
398, 57.56666673787435, 13.74988
399, 61.56666671074761, 12.76684
400, 61.35555558607313, 19.64812
401, 67.17777782185871, 11.7838
402, 59.60000009155274, 13.74988
403, 58.87777776082357, 11.7838
404, 60.82222229003906, 20.63116
405, 64.25555561319987, 4.90252
406, 72.0888888583713, 11.7838
407, 84.13333335113525, 1.9534
408, 69.36666675143772, 2.9364399999999997
409, 63.5111111585829, 12.76684
410, 57.9111111585829, 12.76684
411, 57.05555558607313, 30.461560000000002
412, 58.21111116197374, 29.47852
413, 57.844444502088756, 21.6142
414, 77.58888891855875, 3.91948
415, 67.26666671413847, 11.7838
416, 61.53333339775933, 12.76684
417, 84.32222223069932, 11.7838
418, 56.38888893975152, 13.74988
419, 72.00000002712673, 10.800760000000002
420, 71.48888895840115, 3.91948
421, 64.44444450208876, 10.800760000000002
422, 57.155555603027345, 13.74988
423, 75.01111116366916, 3.91948
424, 67.5000000559489, 11.7838
425, 55.76666679212783, 28.49548
426, 99.16666666815016, 2.9364399999999997
427, 67.62222226630317, 11.7838
428, 56.98888890923394, 12.76684
429, 63.43333337063259, 12.76684
430, 56.755555589463974, 20.63116
431, 60.877777906629774, 10.800760000000002
432, 85.12222222985162, 1.9534
433, 69.75555559794108, 10.800760000000002
434, 71.97777784220378, 19.64812
435, 54.27777779473198, 21.6142
436, 65.0666667175293, 10.800760000000002
437, 84.08888892618815, 19.64812
438, 63.27777785576715, 10.800760000000002
439, 54.95555560302734, 22.59724
440, 56.588888926188154, 39.30892
441, 99.16666666709052, 10.800760000000002
442, 84.17777778455947, 12.76684
443, 60.066666717529294, 28.49548
444, 58.84444447496202, 20.63116
445, 64.96666666327582, 13.74988
446, 55.77777784559461, 13.74988
447, 70.04444445292155, 10.800760000000002
448, 61.611111172146266, 19.64812
449, 74.01111116366916, 2.9364399999999997
450, 59.58888891601563, 22.59724
451, 63.03333338419596, 11.7838
452, 82.15555558861627, 11.7838
453, 60.05555558607313, 12.76684
454, 58.72222228325737, 29.47852
455, 56.55555559285482, 21.6142
456, 60.15555563015408, 20.63116
457, 68.87777782524957, 11.7838
458, 59.34444454277887, 21.6142
459, 59.95555559624566, 11.7838
460, 59.9777777879503, 11.7838
461, 61.55555566067166, 12.76684
462, 66.72222229003907, 3.91948
463, 62.13333346218533, 19.64812
464, 72.08888891940647, 11.7838
465, 81.5777777709961, 1.9534
466, 56.366666714138454, 21.6142
467, 74.02222224595812, 10.800760000000002
468, 74.17777783542209, 11.7838
469, 60.70000000339084, 12.76684
470, 61.455555653889974, 12.76684
471, 60.67777779812283, 29.47852
472, 61.49999996609158, 11.7838
473, 66.81111116027833, 3.91948
474, 74.65555557929144, 2.9364399999999997
475, 74.00000004916721, 10.800760000000002
476, 60.23333339436849, 20.63116
477, 80.17777780744764, 21.6142
478, 60.63333336385091, 28.49548
479, 61.500000067816835, 4.90252
480, 59.122222313774955, 20.63116
481, 72.23333339775932, 3.91948
482, 86.68888893000285, 11.7838
483, 64.45555556911893, 11.7838
484, 61.8444445054796, 11.7838
485, 62.42222222222222, 4.90252
486, 60.433333431667755, 28.49548
487, 55.48888895331489, 21.6142
488, 61.02222235107422, 20.63116
489, 67.58888894314236, 11.7838
490, 56.14444452921549, 30.461560000000002
491, 55.64444444783529, 21.6142
492, 60.93333337741428, 19.64812
493, 63.76666672431098, 3.91948
494, 82.25555553860134, 2.9364399999999997
495, 60.455555562337246, 20.63116
496, 61.52222221204969, 20.63116
497, 56.466666731092666, 20.63116
498, 85.34444445800781, 1.9534
499, 62.011111146714946, 20.63116
500, 61.23333332655165, 20.63116
501, 78.75555557590062, 2.9364399999999997
502, 73.22222224765353, 2.9364399999999997
503, 60.55555567762587, 20.63116
504, 63.82222226799859, 11.7838
505, 66.28888891601562, 4.90252
506, 57.46666674465604, 13.74988
507, 60.444444424099395, 11.7838
508, 60.96666677178277, 10.800760000000002
509, 61.088888909233944, 28.49548
510, 57.64444445800781, 12.76684
511, 64.54444452582464, 19.64812
512, 80.04444446648492, 4.90252
513, 63.54444448174371, 13.74988
514, 61.28888900417752, 12.76684
515, 60.38888891940647, 11.7838
516, 72.57777781846788, 19.64812
517, 60.40000002712674, 11.7838
518, 58.000000064426, 12.76684
519, 63.22222226630317, 11.7838
520, 57.47777780829536, 13.74988
521, 87.13333335198297, 1.9534
522, 64.5111111178928, 19.64812
523, 67.53333337402344, 20.63116
524, 58.811111141628686, 12.76684
525, 61.288888922797305, 19.64812
526, 66.1111111755371, 19.64812
527, 57.58888895670574, 22.59724
528, 69.21111115688748, 11.7838
529, 65.83333337910969, 3.91948
530, 84.78888888804119, 10.800760000000002
531, 56.599999986436636, 22.59724
532, 66.23333338080513, 3.91948
533, 68.06666665818956, 3.91948
534, 61.04444454616971, 11.7838
535, 58.11111109754774, 12.76684
536, 59.055555636935765, 11.7838
537, 69.3555555911594, 3.91948
538, 66.5888889058431, 19.64812
539, 55.97777788628472, 20.63116
540, 99.1666666677263, 1.9534
541, 55.52222221204969, 21.6142
542, 54.322222229003906, 30.461560000000002
543, 55.18888891940647, 29.47852
544, 65.88888888549805, 5.885560000000001
545, 99.16666666709052, 10.800760000000002
546, 76.36666668701172, 19.64812
547, 58.344444502088756, 13.74988
548, 57.94444448852539, 12.76684
549, 61.90000009494357, 20.63116
550, 66.82222225952148, 2.9364399999999997
551, 56.5777778761122, 21.6142
552, 99.16666666751438, 11.7838
553, 68.96666670566135, 11.7838
554, 59.86666670735677, 11.7838
555, 64.66666672431097, 11.7838
556, 70.82222224595812, 2.9364399999999997
557, 68.56666678025988, 11.7838
558, 65.70000008477106, 5.885560000000001
559, 71.65555557929144, 11.7838
560, 60.94444444444445, 10.800760000000002
561, 71.08888893975153, 10.800760000000002
562, 63.81111119927301, 4.90252
563, 60.022222242567274, 28.49548
564, 68.93333341640897, 11.7838
565, 62.87777779134115, 19.64812
566, 72.01111116706001, 3.91948
567, 83.73333333672417, 1.9534
568, 63.44444441392687, 12.76684
569, 85.18888891262478, 1.9534
570, 61.48888899400499, 11.7838
571, 54.66666670057509, 38.32588
572, 56.42222225952148, 12.76684
573, 61.22222223239475, 10.800760000000002
574, 84.54444444698757, 2.9364399999999997
575, 57.82222224256728, 21.6142
576, 73.25555556403266, 5.885560000000001
577, 57.844444508870446, 20.63116
578, 61.888888922797314, 20.63116
579, 65.57777788967556, 4.90252
580, 66.42222226460774, 2.9364399999999997
581, 57.32222229342991, 13.74988
582, 54.8777778116862, 37.34284
583, 85.42222223832871, 3.91948
584, 70.75555560302735, 11.7838
585, 58.57777781507704, 21.6142
586, 58.13333339097765, 21.6142
587, 55.76666675143772, 20.63116
588, 58.311111185709635, 21.6142
589, 63.64444451565212, 11.7838
590, 60.70000001017252, 11.7838
591, 57.688888922797304, 13.74988
592, 84.47777777693007, 20.63116
593, 62.04444444783528, 28.49548
594, 71.84444445970324, 10.800760000000002
595, 66.5000000169542, 4.90252
596, 60.90000003390842, 11.7838
597, 60.511111141628696, 11.7838
598, 58.933333458794486, 21.6142
599, 69.12222227138943, 19.64812
600, 65.2444445139567, 29.47852
601, 81.13333336469861, 2.9364399999999997
602, 62.255555616590705, 28.49548
603, 71.55555557929145, 2.9364399999999997
604, 59.03333338419596, 20.63116
605, 72.07777781677247, 11.7838
606, 84.86666669209798, 19.64812
607, 56.655555643717456, 14.73292
608, 69.81111114841038, 19.64812
609, 55.94444443766276, 29.47852
610, 59.67777784559462, 19.64812
611, 56.93333343505859, 13.74988
612, 84.26666668362088, 12.76684
613, 61.61111120944553, 11.7838
614, 67.10000004916722, 12.76684
615, 59.088888892279726, 11.7838
616, 59.611111178927956, 20.63116
617, 61.01111118231879, 20.63116
618, 59.62222228325738, 20.63116
619, 63.22222223917643, 3.91948
620, 84.57777779981825, 1.9534
621, 60.422222293429904, 13.74988
622, 56.966666765001094, 12.76684
623, 59.76666671413846, 21.6142
624, 86.41111113569471, 10.800760000000002
625, 62.68888888888889, 12.76684
626, 57.211111158582895, 21.6142
627, 68.94444448852539, 2.9364399999999997
628, 63.94444451565212, 10.800760000000002
629, 59.9222222764757, 37.34284
630, 60.688888963487415, 19.64812
631, 67.54444449869791, 12.76684
632, 99.16666666709052, 1.9534
633, 77.21111112467447, 3.91948
634, 67.33333339097766, 11.7838
635, 84.47777780744764, 1.9534
636, 73.90000005086263, 10.800760000000002
637, 63.055555558946395, 3.91948
638, 63.22222225952149, 12.76684
639, 67.8000000474718, 11.7838
640, 84.88888890923394, 1.9534
641, 60.34444453260634, 20.63116
642, 68.0444444325765, 4.90252
643, 61.700000027126734, 5.885560000000001
644, 60.900000047471785, 19.64812
645, 57.8000000406901, 20.63116
646, 67.93333340623644, 10.800760000000002
647, 56.99999998643663, 29.47852
648, 54.66666675482856, 38.32588
649, 60.17777782864041, 6.8686
650, 73.42222227986653, 19.64812
651, 71.65555559285482, 2.9364399999999997
652, 57.21111116197374, 21.6142
653, 63.61111120605469, 10.800760000000002
654, 55.75555559285482, 20.63116
655, 54.300000027126735, 37.34284
656, 66.66666672600641, 11.7838
657, 72.31111116197374, 11.7838
658, 57.17777790323893, 12.76684
659, 71.9777778116862, 3.91948
660, 76.83333334520128, 2.9364399999999997
661, 66.38888894992405, 3.91948
662, 67.43333339097765, 20.63116
663, 55.76666665988498, 29.47852
664, 64.10000007798936, 10.800760000000002
665, 61.955555616590715, 10.800760000000002
666, 57.355555565728075, 22.59724
667, 61.50000006781684, 12.76684
668, 70.00000002204047, 11.7838
669, 99.1666666677263, 11.7838
670, 67.37777782355414, 11.7838
671, 76.44444446648491, 3.91948
672, 58.18888897705079, 21.6142
673, 68.53333337741428, 11.7838
674, 84.08888892703587, 3.91948
675, 86.90000000593398, 1.9534
676, 79.90000004577637, 12.76684
677, 83.9000000245836, 10.800760000000002
678, 58.77777789306641, 12.76684
679, 61.65555556233724, 11.7838
680, 55.3888889702691, 14.73292
681, 55.53333338419596, 22.59724
682, 60.10000003390842, 37.34284
683, 82.75555558098687, 2.9364399999999997
684, 56.16666667683919, 20.63116
685, 61.6444445054796, 4.90252
686, 60.2555557047526, 20.63116
687, 73.4444444647895, 2.9364399999999997
688, 58.3444444647895, 37.34284
689, 55.888888916015624, 13.74988
690, 55.633333346896706, 28.49548
691, 64.01111110432943, 3.91948
692, 56.944444451226126, 19.64812
693, 86.15555557929144, 1.9534
694, 63.36666669040256, 10.800760000000002
695, 59.24444457329645, 29.47852
696, 68.8500000483195, 10.80076
697, 72.20000006866455, 28.49548
698, 59.95000010681152, 20.63116
699, 54.650000055948894, 21.6142
700, 60.57777783203125, 10.800760000000002
701, 67.2666666768392, 20.63116
702, 56.25000011189779, 22.59724
703, 60.55000005594889, 19.64812
704, 68.10000001271567, 2.93644
705, 68.72222229682075, 10.800760000000002
706, 67.93333338165283, 2.93644
707, 55.6000000559489, 29.47852
708, 55.76666681416829, 29.47852
709, 66.68333343251547, 12.76684
710, 83.35000001907349, 11.7838
711, 66.60000003051758, 2.9364399999999997
712, 67.48333334859213, 3.91948
713, 78.01666671498617, 11.7838
714, 57.616666783650714, 11.7838
715, 66.35000011189778, 3.91948
716, 84.2000000406901, 1.9534
717, 60.68333341979981, 12.76684
718, 63.216666707356765, 3.91948
719, 78.06666670227051, 2.93644
720, 61.40000013224284, 29.47852
721, 57.71666675313314, 20.63116
722, 55.483333384195966, 29.47852
723, 86.06666668955485, 1.9534
724, 62.033333374023435, 4.90252
725, 59.616666783650714, 20.63116
726, 61.016666763305665, 13.74988
727, 64.71666674296061, 3.91948
728, 77.50000004577637, 11.7838
729, 61.8166667175293, 12.76684
730, 64.00000001525879, 10.800760000000002
731, 60.53333335028754, 12.76684
732, 55.21666672261556, 30.46156
733, 57.45000004069011, 12.76684
734, 72.25000002288819, 2.93644
735, 61.455555619981546, 4.90252
736, 66.16666669972737, 3.91948
737, 67.48333332570394, 5.39404
738, 74.25000003560385, 12.76684
739, 66.2500001373291, 2.93644
740, 63.1166668141683, 19.64812
741, 69.8500000076294, 10.80076
742, 66.03333335367839, 37.34284
743, 79.25000005849202, 2.93644
744, 63.86666668362088, 19.64812
745, 85.07777779981825, 1.9534
746, 64.81666673533121, 12.76684
747, 56.966666712443036, 30.46156
748, 67.55555556911892, 19.64812
749, 56.23333338419596, 31.4446
750, 58.21666671752929, 28.49548
751, 60.36666670735677, 12.76684
752, 58.35000004577637, 13.74988
753, 73.33333340708415, 2.93644
754, 62.866666737874354, 10.80076
755, 64.96666674804688, 19.64812
756, 63.23333331807454, 5.88556
757, 73.11666667938232, 3.91948
758, 71.66666664886475, 1.9534
759, 84.23333339436849, 3.91948
760, 57.3333334197998, 12.76684
761, 63.33333335876465, 11.7838
762, 68.00000000339084, 19.64812
763, 84.25000000890097, 2.93644
764, 84.7333333829244, 19.64812
765, 67.97777778795032, 10.800760000000002
766, 61.43333338419596, 13.74988
767, 76.30000005086262, 10.80076
768, 60.5333333706326, 25.546360000000004
769, 79.24999999491374, 19.64812
770, 58.77777787950304, 26.5294
771, 60.6833334757487, 11.7838
772, 80.41666668701171, 1.9534
773, 59.93333339945475, 28.49548
774, 61.7333333867391, 20.63116
775, 67.48888885158962, 12.11148
776, 77.9111111416287, 10.800760000000002
777, 71.75000005086264, 10.80076
778, 59.35000006103515, 28.49548
779, 67.300000096639, 3.91948
780, 76.21111116536458, 11.7838
781, 61.42222227308485, 11.7838
782, 56.755555589463974, 13.74988
783, 61.300000044080946, 12.76684
784, 76.62222225443521, 20.63116
785, 61.4222222849528, 11.7838
786, 68.03333332146539, 2.9364399999999997
787, 59.37777781507704, 12.76684
788, 83.81111115688748, 19.64812
789, 71.67777782694499, 10.800760000000002
790, 60.422222286648214, 20.63116
791, 61.41111115519206, 20.63116
792, 67.81111110263402, 10.800760000000002
793, 57.155555603027345, 12.76684
794, 67.51111118740505, 3.91948
