idx,error,flops
250, 6.256666666666661, 78.56193
251, 13.36, 43.17249
252, 6.953333333333333, 82.49409
253, 10.75333333333333, 19.57953
254, 10.126666666666665, 15.64737
255, 11.083333333333329, 47.10465
256, 7.116666666666674, 51.03681
257, 11.413333333333341, 78.56193
258, 6.359999999999999, 78.56193
259, 11.120000000000005, 47.10465
260, 14.053333333333342, 11.71521
261, 7.023333333333326, 117.88353
262, 16.723333333333343, 43.17249
263, 7.8999999999999915, 82.49409
264, 8.433333333333337, 86.42625
265, 6.1200000000000045, 117.88353
266, 14.760000000000005, 47.10465
267, 8.806666666666672, 51.03681
268, 7.583333333333329, 117.88353
269, 7.916666666666671, 51.03681
270, 11.64666666666669, 47.10465
271, 14.473333333333315, 43.17249
272, 8.89, 43.17249
273, 7.986666666666665, 113.95137
274, 6.796666666666667, 121.81569
275, 13.676666666666662, 78.56193
276, 16.043333333333337, 47.10465
277, 7.366666666666674, 117.88353
278, 13.436666666666667, 43.17249
279, 8.933333333333337, 82.49409
280, 20.023333333333326, 11.71521
281, 7.5433333333333366, 86.42625
282, 8.623333333333335, 78.56193
283, 7.533333333333346, 51.03681
284, 11.209999999999994, 11.71521
285, 7.176666666666662, 51.03681
286, 12.60666666666667, 78.56193
287, 8.473333333333315, 86.42625
288, 7.353333333333339, 78.56193
289, 9.673333333333332, 82.49409
290, 11.15333333333335, 47.10465
291, 9.889999999999986, 47.10465
292, 8.983333333333334, 51.03681
293, 6.916666666666671, 121.81569
294, 7.90333333333335, 43.17249
295, 6.266666666666666, 113.95137
296, 10.286666666666676, 14.33665
297, 49.21666666666667, 7.78305
298, 12.233333333333334, 15.64737
299, 9.013333333333335, 102.15489000000001
300, 10.526666666666657, 15.64737
301, 6.799999999999997, 117.88353
302, 16.58666666666666, 11.71521
303, 10.149999999999991, 19.57953
304, 11.623333333333335, 43.17249
305, 20.436666666666667, 7.78305
306, 26.260000000000005, 43.17249
307, 7.7066666666666634, 113.95137
308, 8.350000000000009, 47.10465
309, 11.110000000000014, 15.64737
310, 7.980000000000018, 54.96896999999999
311, 11.16000000000001, 47.10465
312, 10.09666666666665, 47.10465
313, 24.093333333333334, 7.78305
314, 7.983333333333334, 82.49409
315, 13.430000000000007, 47.10465
316, 7.943333333333342, 54.96896999999999
317, 12.116666666666674, 47.10465
318, 7.013333333333321, 82.49409
319, 13.936666666666667, 11.71521
320, 10.136666666666656, 86.42625
321, 10.453333333333333, 15.64737
322, 6.336666666666659, 82.49409
323, 11.016666666666666, 15.64737
324, 17.269999999999996, 15.64737
325, 8.316666666666663, 78.56193
326, 6.756666666666661, 54.96896999999999
327, 9.776666666666657, 18.26881
328, 7.626666666666665, 47.10465
329, 10.64, 54.96896999999999
330, 16.703333333333333, 47.10465
331, 12.956666666666663, 11.71521
332, 19.930000000000007, 43.17249
333, 10.443333333333342, 47.10465
334, 23.926666666666662, 11.71521
335, 8.573333333333338, 51.03681
336, 9.026666666666685, 82.49409
337, 11.636666666666656, 47.10465
338, 9.759999999999991, 15.64737
339, 9.293333333333337, 82.49409
340, 9.973333333333343, 47.10465
341, 18.989999999999995, 11.71521
342, 11.583333333333329, 11.71521
343, 17.676666666666662, 11.71521
344, 8.800000000000011, 113.95137
345, 37.31333333333333, 7.78305
346, 11.083333333333329, 47.10465
347, 11.039999999999992, 51.03681
348, 13.224999999999994, 47.10465
349, 12.435000000000002, 43.17249
350, 7.314999999999998, 82.49409
351, 7.655000000000001, 54.96897
352, 6.204999999999998, 82.49409
353, 15.814999999999998, 11.71521
354, 10.539999999999992, 11.71521
355, 6.954999999999998, 47.10465
356, 7.27000000000001, 82.49409
357, 13.25666666666666, 47.10465
358, 8.085000000000008, 82.49409
359, 11.435000000000002, 15.64737
360, 7.019999999999996, 86.42625
361, 6.7450000000000045, 121.81569
362, 8.215000000000003, 86.42625
363, 12.543333333333337, 43.17249
364, 20.620000000000005, 11.71521
365, 40.00666666666667, 7.78305
366, 8.085000000000008, 51.03681
367, 8.515, 82.49409
368, 10.969999999999999, 19.57953
369, 9.170000000000002, 78.56193
370, 7.8799999999999955, 51.03681
371, 8.72999999999999, 43.17249
372, 7.090000000000003, 51.03681
373, 7.579999999999998, 51.03681
374, 6.545000000000002, 121.81569
375, 10.835000000000008, 11.71521
376, 11.055000000000007, 82.49409
377, 7.769999999999996, 113.95137
378, 6.490000000000009, 153.27297
379, 12.694999999999993, 15.64737
380, 8.066666666666663, 47.10465
381, 8.560000000000002, 86.42625
382, 7.409999999999997, 82.49409
383, 11.739999999999995, 78.56193
384, 8.115000000000009, 82.49409
385, 6.89500000000001, 82.49409
386, 13.460000000000008, 47.10465
387, 15.736666666666665, 7.78305
388, 7.625, 51.03681
389, 7.930000000000007, 54.96897
390, 24.60666666666667, 7.78305
391, 8.00666666666666, 149.34081
392, 7.713333333333324, 51.03681
393, 8.329999999999998, 47.10465
394, 9.036666666666676, 78.56193
395, 10.370000000000005, 51.03681
396, 20.700000000000003, 11.71521
397, 7.676666666666662, 51.03681
398, 7.4566666666666634, 54.96896999999999
399, 8.126666666666665, 51.03681
400, 7.766666666666666, 78.56193
401, 11.963333333333324, 47.10465
402, 8.073333333333338, 54.96896999999999
403, 7.933333333333323, 47.10465
404, 8.030000000000015, 82.49409
405, 10.14333333333333, 19.57953
406, 8.759999999999991, 47.10465
407, 24.529999999999987, 7.78305
408, 11.486666666666665, 11.71521
409, 9.860000000000014, 51.03681
410, 7.326666666666668, 51.03681
411, 6.9566666666666634, 121.81569
412, 7.786666666666676, 117.88353
413, 7.4833333333333485, 86.42625
414, 13.049999999999997, 15.64737
415, 11.083333333333329, 47.10465
416, 8.943333333333328, 51.03681
417, 24.923333333333332, 47.10465
418, 7.969999999999985, 54.96896999999999
419, 13.406666666666652, 43.17249
420, 12.876666666666665, 15.64737
421, 8.873333333333335, 43.17249
422, 7.970000000000013, 54.96896999999999
423, 14.709999999999994, 15.64737
424, 11.379999999999995, 47.10465
425, 6.816666666666663, 113.95137
426, 90.0, 11.71521
427, 11.14666666666669, 47.10465
428, 7.5533333333333275, 51.03681
429, 9.440000000000012, 51.03681
430, 6.949999999999989, 82.49409
431, 8.033333333333346, 43.17249
432, 43.089999999999996, 7.78305
433, 11.353333333333339, 43.17249
434, 13.176666666666662, 78.56193
435, 6.84666666666665, 86.42625
436, 10.019999999999996, 43.17249
437, 24.243333333333325, 78.56193
438, 9.120000000000005, 43.17249
439, 6.466666666666654, 90.35841
440, 6.526666666666657, 157.20513
441, 90.0, 43.17249
442, 24.463333333333352, 51.03681
443, 7.763333333333321, 113.95137
444, 7.883333333333326, 82.49409
445, 10.329999999999998, 54.96896999999999
446, 7.026666666666657, 54.96896999999999
447, 11.303333333333342, 43.17249
448, 7.766666666666666, 78.56193
449, 14.75666666666666, 11.71521
450, 8.163333333333341, 90.35841
451, 8.806666666666672, 47.10465
452, 15.716666666666669, 47.10465
453, 7.976666666666674, 51.03681
454, 7.49666666666667, 117.88353
455, 7.123333333333335, 86.42625
456, 8.00666666666666, 82.49409
457, 12.13666666666667, 47.10465
458, 7.533333333333317, 86.42625
459, 8.093333333333348, 47.10465
460, 7.890000000000001, 47.10465
461, 8.713333333333324, 51.03681
462, 11.08999999999999, 15.64737
463, 8.236666666666665, 78.56193
464, 13.456666666666663, 47.10465
465, 29.483333333333334, 7.78305
466, 6.839999999999989, 86.42625
467, 21.686666666666667, 43.17249
468, 14.74666666666667, 47.10465
469, 8.079999999999998, 51.03681
470, 8.230000000000004, 51.03681
471, 8.263333333333335, 117.88353
472, 8.049999999999997, 47.10465
473, 10.84666666666665, 15.64737
474, 14.08999999999999, 11.71521
475, 15.776666666666657, 43.17249
476, 8.469999999999985, 82.49409
477, 13.676666666666662, 86.42625
478, 7.806666666666672, 113.95137
479, 9.379999999999995, 19.57953
480, 7.353333333333339, 82.49409
481, 13.433333333333337, 15.64737
482, 11.980000000000004, 47.10465
483, 10.170000000000002, 47.10465
484, 8.25, 47.10465
485, 9.790000000000006, 19.57953
486, 8.170000000000002, 113.95137
487, 6.74666666666667, 86.42625
488, 7.973333333333343, 82.49409
489, 11.323333333333323, 47.10465
490, 6.913333333333341, 121.81569
491, 6.9566666666666634, 86.42625
492, 7.766666666666666, 78.56193
493, 10.0, 15.64737
494, 21.25666666666666, 11.71521
495, 8.103333333333339, 82.49409
496, 8.623333333333335, 82.49409
497, 6.576666666666668, 82.49409
498, 44.49333333333334, 7.78305
499, 8.956666666666663, 82.49409
500, 7.966666666666654, 82.49409
501, 20.986666666666665, 11.71521
502, 14.519999999999996, 11.71521
503, 8.023333333333326, 82.49409
504, 9.74666666666667, 47.10465
505, 10.073333333333338, 19.57953
506, 7.296666666666667, 54.96896999999999
507, 8.040000000000006, 47.10465
508, 8.123333333333335, 43.17249
509, 7.929999999999993, 113.95137
510, 7.443333333333328, 51.03681
511, 9.946666666666673, 78.56193
512, 13.293333333333337, 19.57953
513, 10.166666666666671, 54.96896999999999
514, 8.043333333333337, 51.03681
515, 8.350000000000009, 47.10465
516, 13.513333333333335, 78.56193
517, 7.923333333333332, 47.10465
518, 7.9466666666666725, 51.03681
519, 9.99333333333334, 47.10465
520, 8.09333333333332, 54.96896999999999
521, 40.35666666666666, 7.78305
522, 8.99333333333334, 78.56193
523, 11.480000000000004, 82.49409
524, 7.863333333333344, 51.03681
525, 7.8799999999999955, 78.56193
526, 12.326666666666668, 78.56193
527, 7.306666666666672, 90.35841
528, 13.290000000000006, 47.10465
529, 10.16000000000001, 15.64737
530, 26.796666666666667, 43.17249
531, 7.413333333333341, 90.35841
532, 11.14, 15.64737
533, 11.759999999999991, 15.64737
534, 8.113333333333344, 47.10465
535, 7.773333333333355, 51.03681
536, 7.616666666666674, 47.10465
537, 12.646666666666661, 15.64737
538, 11.820000000000007, 78.56193
539, 6.950000000000003, 82.49409
540, 90.0, 7.78305
541, 6.240000000000009, 86.42625
542, 6.686666666666667, 121.81569
543, 6.286666666666676, 117.88353
544, 11.163333333333341, 23.51169
545, 90.0, 43.17249
546, 14.969999999999999, 78.56193
547, 7.6766666666666765, 54.96896999999999
548, 8.009999999999991, 51.03681
549, 9.073333333333323, 82.49409
550, 11.036666666666676, 11.71521
551, 6.9466666666666725, 86.42625
552, 90.0, 47.10465
553, 13.24666666666667, 47.10465
554, 7.9566666666666634, 47.10465
555, 10.093333333333348, 47.10465
556, 13.219999999999985, 11.71521
557, 12.516666666666666, 47.10465
558, 10.793333333333337, 23.51169
559, 12.519999999999996, 47.10465
560, 8.123333333333335, 43.17249
561, 13.120000000000005, 43.17249
562, 9.863333333333344, 19.57953
563, 7.773333333333326, 113.95137
564, 12.689999999999998, 47.10465
565, 8.673333333333332, 78.56193
566, 15.336666666666659, 15.64737
567, 31.46333333333334, 7.78305
568, 9.040000000000006, 51.03681
569, 26.933333333333337, 7.78305
570, 8.60666666666667, 47.10465
571, 6.306666666666658, 153.27297
572, 6.673333333333332, 51.03681
573, 8.09999999999998, 43.17249
574, 24.13666666666667, 11.71521
575, 7.186666666666667, 86.42625
576, 11.883333333333326, 23.51169
577, 6.829999999999998, 82.49409
578, 8.439999999999998, 82.49409
579, 10.83999999999999, 19.57953
580, 10.280000000000015, 11.71521
581, 8.043333333333337, 54.96896999999999
582, 5.823333333333338, 149.34081
583, 27.269999999999996, 15.64737
584, 12.829999999999998, 47.10465
585, 7.613333333333344, 86.42625
586, 7.290000000000006, 86.42625
587, 6.336666666666659, 82.49409
588, 7.61333333333333, 86.42625
589, 9.976666666666674, 47.10465
590, 8.129999999999995, 47.10465
591, 7.393333333333331, 54.96896999999999
592, 24.74333333333334, 82.49409
593, 7.089999999999989, 113.95137
594, 13.733333333333334, 43.17249
595, 11.223333333333343, 19.57953
596, 7.903333333333322, 47.10465
597, 8.583333333333329, 47.10465
598, 7.6966666666666725, 86.42625
599, 12.673333333333332, 78.56193
600, 8.14, 117.88353
601, 26.39666666666666, 11.71521
602, 8.336666666666687, 113.95137
603, 12.476666666666674, 11.71521
604, 7.583333333333329, 82.49409
605, 13.693333333333328, 47.10465
606, 24.216666666666654, 78.56193
607, 7.139999999999986, 58.90113
608, 11.656666666666652, 78.56193
609, 6.766666666666666, 117.88353
610, 7.75333333333333, 78.56193
611, 7.276666666666685, 54.96896999999999
612, 24.28, 51.03681
613, 8.60666666666667, 47.10465
614, 11.083333333333329, 51.03681
615, 7.896666666666661, 47.10465
616, 7.516666666666666, 82.49409
617, 8.033333333333346, 82.49409
618, 7.616666666666674, 82.49409
619, 10.020000000000024, 15.64737
620, 24.116666666666674, 7.78305
621, 8.443333333333342, 54.96896999999999
622, 7.670000000000002, 51.03681
623, 7.403333333333322, 86.42625
624, 32.08, 43.17249
625, 8.970000000000013, 51.03681
626, 7.683333333333337, 86.42625
627, 11.463333333333324, 11.71521
628, 8.786666666666676, 43.17249
629, 6.703333333333333, 149.34081
630, 7.799999999999997, 78.56193
631, 11.103333333333339, 51.03681
632, 90.0, 7.78305
633, 13.129999999999995, 15.64737
634, 11.799999999999997, 47.10465
635, 24.209999999999994, 7.78305
636, 15.773333333333326, 43.17249
637, 10.066666666666677, 15.64737
638, 9.64333333333333, 51.03681
639, 12.263333333333335, 47.10465
640, 24.13666666666667, 7.78305
641, 7.990000000000009, 82.49409
642, 11.956666666666663, 19.57953
643, 9.550000000000011, 23.51169
644, 8.179999999999993, 78.56193
645, 6.773333333333326, 82.49409
646, 12.38333333333334, 43.17249
647, 6.8033333333333275, 117.88353
648, 6.519999999999982, 153.27297
649, 9.396666666666661, 27.44385
650, 9.273333333333326, 78.56193
651, 12.943333333333328, 11.71521
652, 6.953333333333333, 86.42625
653, 8.74333333333334, 43.17249
654, 6.3700000000000045, 82.49409
655, 6.009999999999991, 149.34081
656, 9.293333333333337, 47.10465
657, 13.333333333333329, 47.10465
658, 7.009999999999991, 51.03681
659, 13.183333333333337, 15.64737
660, 15.153333333333322, 11.71521
661, 11.10666666666667, 15.64737
662, 9.306666666666672, 82.49409
663, 6.716666666666654, 117.88353
664, 8.723333333333343, 43.17249
665, 8.313333333333333, 43.17249
666, 7.606666666666669, 90.35841
667, 8.850000000000009, 51.03681
668, 11.49333333333334, 47.10465
669, 90.0, 47.10465
670, 11.273333333333326, 47.10465
671, 13.073333333333338, 15.64737
672, 7.560000000000002, 86.42625
673, 12.209999999999994, 47.10465
674, 24.22333333333333, 15.64737
675, 33.53333333333333, 7.78305
676, 14.706666666666663, 51.03681
677, 24.33666666666666, 43.17249
678, 7.966666666666654, 51.03681
679, 8.216666666666683, 47.10465
680, 7.563333333333333, 58.90113
681, 6.876666666666665, 90.35841
682, 6.829999999999998, 149.34081
683, 26.85333333333334, 11.71521
684, 6.420000000000002, 82.49409
685, 9.75333333333333, 19.57953
686, 8.103333333333339, 82.49409
687, 14.060000000000002, 11.71521
688, 6.916666666666671, 149.34081
689, 7.086666666666659, 54.96896999999999
690, 6.193333333333328, 113.95137
691, 10.50666666666666, 15.64737
692, 6.769999999999996, 78.56193
693, 29.820000000000007, 7.78305
694, 8.703333333333333, 43.17249
695, 6.759999999999991, 117.88353
696, 12.569999999999993, 43.17249
697, 9.299999999999997, 113.95137
698, 7.469999999999999, 82.49409
699, 6.150000000000006, 86.42625
700, 8.060000000000002, 43.17249
701, 11.064999999999998, 82.49409
702, 6.849999999999994, 90.35841
703, 7.425000000000011, 78.56193
704, 11.355000000000004, 11.71521
705, 12.490000000000009, 43.17249
706, 11.164999999999992, 11.71521
707, 6.625, 117.88353
708, 6.890000000000001, 117.88353
709, 10.314999999999998, 51.03681
710, 14.944999999999993, 47.10465
711, 10.423333333333332, 11.71521
712, 10.980000000000004, 15.64737
713, 11.569999999999993, 47.10465
714, 7.094999999999999, 47.10465
715, 10.47999999999999, 15.64737
716, 24.33, 7.78305
717, 8.564999999999998, 51.03681
718, 10.079999999999998, 15.64737
719, 16.525000000000006, 11.71521
720, 8.034999999999997, 117.88353
721, 7.359999999999999, 82.49409
722, 6.224999999999994, 117.88353
723, 37.28, 7.78305
724, 9.280000000000015, 19.57953
725, 7.180000000000007, 82.49409
726, 7.890000000000001, 54.96897
727, 10.769999999999996, 15.64737
728, 11.405000000000001, 47.10465
729, 8.585000000000008, 51.03681
730, 8.85666666666667, 43.17249
731, 8.103333333333339, 51.03681
732, 6.615000000000009, 121.81569
733, 6.900000000000006, 51.03681
734, 13.260000000000005, 11.71521
735, 9.240000000000009, 19.57953
736, 9.814999999999998, 15.64737
737, 10.689999999999998, 21.54561
738, 12.060000000000002, 51.03681
739, 10.155000000000001, 11.71521
740, 8.765, 78.56193
741, 11.414999999999992, 43.17249
742, 7.579999999999998, 149.34081
743, 17.78, 11.71521
744, 9.033333333333346, 78.56193
745, 26.516666666666666, 7.78305
746, 10.775000000000006, 51.03681
747, 6.965000000000003, 121.81569
748, 11.90666666666668, 78.56193
749, 6.849999999999994, 125.74785
750, 7.564999999999998, 113.95137
751, 8.305000000000007, 51.03681
752, 7.585000000000008, 54.96897
753, 15.634999999999991, 11.71521
754, 8.950000000000003, 43.17249
755, 9.530000000000001, 78.56193
756, 9.539999999999992, 23.51169
757, 12.799999999999997, 15.64737
758, 13.294999999999987, 7.78305
759, 24.310000000000002, 15.64737
760, 7.844999999999999, 51.03681
761, 8.870000000000005, 47.10465
762, 12.543333333333337, 78.56193
763, 24.265, 11.71521
764, 24.069999999999993, 78.56193
765, 11.986666666666665, 43.17249
766, 9.055000000000007, 54.96897
767, 15.310000000000002, 43.17249
768, 7.950000000000003, 102.15489000000001
769, 17.974999999999994, 78.56193
770, 7.279999999999987, 106.08704999999999
771, 7.905000000000001, 47.10465
772, 20.539999999999992, 7.78305
773, 7.22999999999999, 113.95137
774, 8.510000000000005, 82.49409
775, 11.386666666666656, 48.415369999999996
776, 19.73666666666668, 43.17249
777, 13.189999999999998, 43.17249
778, 7.659999999999997, 113.95137
779, 10.89500000000001, 15.64737
780, 16.60000000000001, 47.10465
781, 7.920000000000002, 47.10465
782, 7.420000000000002, 54.96896999999999
783, 8.436666666666667, 51.03681
784, 13.876666666666665, 82.49409
785, 8.196666666666673, 47.10465
786, 11.50666666666666, 11.71521
787, 7.876666666666665, 51.03681
788, 14.99666666666667, 78.56193
789, 13.373333333333335, 43.17249
790, 7.700000000000003, 82.49409
791, 7.839999999999989, 82.49409
792, 12.066666666666663, 43.17249
793, 7.273333333333326, 51.03681
794, 11.086666666666659, 15.64737
795, 12.970000000000013, 43.17249
796, 7.776666666666657, 113.95137
797, 6.719999999999985, 47.10465
798, 11.136666666666656, 11.71521
799, 17.049999999999997, 11.71521
800, 8.366666666666674, 51.03681
801, 7.373333333333335, 82.49409
802, 11.170000000000002, 15.64737
803, 7.056666666666658, 90.35841
804, 8.126666666666665, 43.17249
805, 8.700000000000003, 82.49409
806, 30.530000000000015, 7.78305
807, 10.303333333333327, 47.10465
808, 7.569999999999993, 86.42625
809, 9.326666666666654, 51.03681
810, 6.9833333333333485, 82.49409
811, 7.846666666666678, 82.49409
812, 19.409999999999997, 43.17249
813, 8.40333333333335, 51.03681
814, 8.126666666666665, 78.56193
815, 7.579999999999998, 113.95137
816, 9.00333333333333, 47.10465
817, 7.903333333333322, 82.49409
818, 11.476666666666674, 113.95137
819, 8.860000000000014, 51.03681
820, 9.470000000000013, 113.95137
821, 8.736666666666679, 51.03681
822, 8.926666666666662, 51.03681
823, 9.84666666666665, 15.64737
824, 7.136666666666656, 117.88353
